(Kind,code,score,name,professor,week,start_time,end_time)
전선 > 국제지역학전공,255029-01,3,일본문화콘텐츠,엄태봉,월,14:30:00,16:00:00
전선 > 국제지역학전공,255029-01,3,일본문화콘텐츠,엄태봉,화,14:30:00,16:00:00
전선 > 국제지역학전공,255030-01,3,동아시아세계와일본,최석완,화,13:00:00,14:30:00
전선 > 국제지역학전공,255030-01,3,동아시아세계와일본,최석완,수,13:00:00,14:30:00
전선 > 국제지역학전공,255009-01,3,비즈니스일본어II,김태희,목,11:30:00,13:00:00
전선 > 국제지역학전공,255009-01,3,비즈니스일본어II,김태희,금,11:30:00,13:00:00
전선 > 국제지역학전공,255020-01,3,일본취업정보탐색,엄태봉,월,11:30:00,13:00:00
전선 > 국제지역학전공,255020-01,3,일본취업정보탐색,엄태봉,화,11:30:00,13:00:00
전선 > 중국학전공,262501-01,3,기초중국어회화2,최금단,화,14:30:00,16:00:00
전선 > 중국학전공,262501-01,3,기초중국어회화2,최금단,수,10:00:00,11:30:00
전선 > 중국학전공,262501-02,3,기초중국어회화2,최금단,목,11:30:00,13:00:00
전선 > 중국학전공,262501-02,3,기초중국어회화2,최금단,금,10:00:00,11:30:00
전선 > 중국학전공,262501-03,3,기초중국어회화2,최금단,화,16:00:00,18:50:00
전선 > 중국학전공,262502-01,3,현대중국사회의이해,박상림,월,13:00:00,14:30:00
전선 > 중국학전공,262502-01,3,현대중국사회의이해,박상림,수,11:30:00,13:00:00
전선 > 중국학전공,262502-02,3,현대중국사회의이해,박상림,월,09:30:00,12:30:00
전선 > 중국학전공,264027-01,3,초급중국어2,장천,화,11:30:00,13:00:00
전선 > 중국학전공,264027-01,3,초급중국어2,장천,목,13:00:00,14:30:00
전선 > 중국학전공,264027-02,3,초급중국어2,권인영,수,13:00:00,14:30:00
전선 > 중국학전공,264027-02,3,초급중국어2,권인영,목,11:30:00,13:00:00
전선 > 중국학전공,264028-01,3,중국경제입문,조대원,수,14:30:00,16:00:00
전선 > 중국학전공,264028-01,3,중국경제입문,조대원,목,14:30:00,16:00:00
전선 > 중국학전공,264028-02,3,중국경제입문,박상림,목,10:00:00,13:00:00
전선 > 중국학전공,261005-01,3,중급중국어2,박상림,화,10:00:00,11:30:00
전선 > 중국학전공,261005-01,3,중급중국어2,박상림,수,10:00:00,11:30:00
전선 > 중국학전공,261005-02,3,중급중국어2,박상림,화,14:30:00,16:00:00
전선 > 중국학전공,261005-02,3,중급중국어2,박상림,수,14:30:00,16:00:00
전선 > 중국학전공,261005-03,3,중급중국어2,박상림,월,14:30:00,17:30:00
전선 > 중국학전공,262031-01,3,중국경제론,조대원,수,13:00:00,14:30:00
전선 > 중국학전공,262031-01,3,중국경제론,조대원,목,13:00:00,14:30:00
전선 > 중국학전공,262031-02,3,중국경제론,박정수,금,13:30:00,16:30:00
전선 > 중국학전공,262504-01,3,중급중국어회화2,장천,화,13:00:00,14:30:00
전선 > 중국학전공,262504-01,3,중급중국어회화2,장천,목,11:30:00,13:00:00
전선 > 중국학전공,262504-02,3,중급중국어회화2,동총,화,11:30:00,13:00:00
전선 > 중국학전공,262504-02,3,중급중국어회화2,동총,목,11:30:00,13:00:00
전선 > 중국학전공,262504-03,3,중급중국어회화2,박상림,화,11:30:00,14:30:00
전선 > 중국학전공,264022-01,3,중국문화의이해,최금단,수,14:30:00,16:00:00
전선 > 중국학전공,264022-01,3,중국문화의이해,최금단,목,10:00:00,11:30:00
전선 > 중국학전공,264022-02,3,중국문화의이해,최금단,수,11:30:00,14:30:00
전필 > 중국학전공,262002-01,3,중국어문법,여문리,수,13:00:00,14:30:00
전필 > 중국학전공,262002-01,3,중국어문법,여문리,목,10:00:00,11:30:00
전필 > 중국학전공,262002-02,3,중국어문법,여문리,수,14:30:00,16:00:00
전필 > 중국학전공,262002-02,3,중국어문법,여문리,목,11:30:00,13:00:00
전필 > 중국학전공,262002-03,3,중국어문법,여문리,목,14:00:00,17:00:00
전선 > 중국학전공,262506-01,3,중급HSK연습,장천,화,15:00:00,16:30:00
전선 > 중국학전공,262506-01,3,중급HSK연습,장천,목,15:00:00,16:30:00
전선 > 중국학전공,264034-01,3,중국어작문2,동총,화,13:00:00,14:30:00
전선 > 중국학전공,264034-01,3,중국어작문2,동총,목,13:00:00,14:30:00
전선 > 중국학전공,264034-02,3,중국어작문2,동총,화,15:00:00,18:00:00
전필 > 중국학전공,264049-02,3,차이나마케팅사례연구,박정수,금,09:30:00,12:30:00
전선 > 중국학전공,262509-01,3,중국문화콘텐츠,권인영,수,10:00:00,11:30:00
전선 > 중국학전공,262509-01,3,중국문화콘텐츠,권인영,목,10:00:00,11:30:00
전선 > 중국학전공,262509-02,3,중국문화콘텐츠,권인영,수,14:30:00,17:30:00
전선 > 중국학전공,262510-01,3,캡스톤디자인(중국학),조대원,월,10:30:00,14:30:00
전선 > 중국학전공,264052-01,3,SNS중국어,조대원,수,16:30:00,18:00:00
전선 > 중국학전공,264052-01,3,SNS중국어,조대원,목,16:30:00,18:00:00
전선 > 미국학전공,241050-01,3,미국사회구조,정임재,화,10:00:00,11:30:00
전선 > 미국학전공,241050-01,3,미국사회구조,정임재,수,11:30:00,13:00:00
전선 > 미국학전공,242042-01,3,3rdYr.Am.Eng.II,Sarah Choi,월,14:30:00,16:00:00
전선 > 미국학전공,242042-01,3,3rdYr.Am.Eng.II,Sarah Choi,화,14:30:00,16:00:00
전필 > 미국학전공,242110-01,3,한미관계,노병렬,수,14:30:00,16:00:00
전필 > 미국학전공,242110-01,3,한미관계,노병렬,목,14:30:00,16:00:00
전선 > 미국학전공,245020-01,3,미국지리,최윤상,목,11:30:00,13:00:00
전선 > 미국학전공,245020-01,3,미국지리,최윤상,금,13:00:00,14:30:00
전선 > 미국학전공,242090-01,3,현대미국문제,노병렬,화,11:30:00,13:00:00
전선 > 미국학전공,242090-01,3,현대미국문제,노병렬,수,13:00:00,14:30:00
전선 > 미국학전공,242103-01,3,미국경제영어,최윤상,월,13:00:00,14:30:00
전선 > 미국학전공,242103-01,3,미국경제영어,최윤상,목,13:00:00,14:30:00
전선 > 미국학전공,245025-01,3,미국학세미나:자유주제선택,정임재,화,13:00:00,14:30:00
전선 > 미국학전공,245025-01,3,미국학세미나:자유주제선택,정임재,수,10:00:00,11:30:00
전필 > 공공인재법학과,161001-01,3,민법총칙,이종덕,화,11:30:00,13:00:00
전필 > 공공인재법학과,161001-01,3,민법총칙,이종덕,금,11:30:00,13:00:00
전필 > 공공인재법학과,161001-03,3,민법총칙,천영성,월,15:30:00,18:25:00
전필 > 공공인재법학과,161001-04,3,민법총칙,천영성,목,16:30:00,19:15:00
전선 > 공공인재법학과,162095-01,3,헌법II,김도협,수,13:00:00,14:30:00
전선 > 공공인재법학과,162095-01,3,헌법II,김도협,금,13:00:00,14:30:00
전선 > 공공인재법학과,162095-02,3,헌법II,김도협,수,09:30:00,12:30:00
전선 > 공공인재법학과,162095-03,3,헌법II,김도협,금,09:30:00,12:30:00
전선 > 공공인재법학과,162500-01,3,법학입문,최용전,수,14:30:00,16:00:00
전선 > 공공인재법학과,162500-01,3,법학입문,최용전,목,14:30:00,16:00:00
전선 > 공공인재법학과,162085-01,3,행정구제법,최용전,월,13:00:00,14:30:00
전선 > 공공인재법학과,162085-01,3,행정구제법,최용전,목,13:00:00,14:30:00
전선 > 공공인재법학과,162085-03,3,행정구제법,최용전,수,09:30:00,12:30:00
전선 > 공공인재법학과,162085-04,3,행정구제법,최용전,수,16:30:00,19:15:00
전선 > 공공인재법학과,162096-01,3,형법각론,최대호,월,14:30:00,16:00:00
전선 > 공공인재법학과,162096-01,3,형법각론,최대호,화,14:30:00,16:00:00
전선 > 공공인재법학과,165017-01,3,채권법,이종덕,수,10:00:00,11:30:00
전선 > 공공인재법학과,165017-01,3,채권법,이종덕,금,10:00:00,11:30:00
전선 > 공공인재법학과,165017-02,3,채권법,이종덕,수,16:30:00,19:15:00
전선 > 공공인재법학과,165017-03,3,채권법,이종덕,목,16:30:00,19:15:00
전선 > 공공인재법학과,165018-01,3,상법Ⅱ,이종덕,수,11:30:00,13:00:00
전선 > 공공인재법학과,165018-01,3,상법Ⅱ,이종덕,목,11:30:00,13:00:00
전선 > 공공인재법학과,162047-01,3,법철학,최대호,수,10:00:00,11:30:00
전선 > 공공인재법학과,162047-01,3,법철학,최대호,금,10:00:00,11:30:00
전선 > 공공인재법학과,164009-01,3,국제법,김도협,목,09:30:00,12:30:00
전선 > 공공인재법학과,164009-02,3,국제법,김도협,목,13:30:00,16:30:00
전선 > 공공인재법학과,165021-01,3,부동산법Ⅰ,김명엽,화,13:30:00,16:30:00
전선 > 공공인재법학과,165024-01,3,민사소송법실무Ⅱ,김명엽,수,13:30:00,17:30:00
전선 > 공공인재법학과,165030-01,3,경찰행정법,최용전,월,11:30:00,13:00:00
전선 > 공공인재법학과,165030-01,3,경찰행정법,최용전,수,13:00:00,14:30:00
전선 > 공공인재법학과,165032-01,3,형사소송법II,최대호,수,11:30:00,13:00:00
전선 > 공공인재법학과,165032-01,3,형사소송법II,최대호,금,11:30:00,13:00:00
전선 > 공공인재법학과,162041-01,3,형사정책,최대호,월,10:00:00,11:30:00
전선 > 공공인재법학과,162041-01,3,형사정책,최대호,화,10:00:00,11:30:00
전선 > 공공인재법학과,162041-02,3,형사정책,최대호,화,16:30:00,19:15:00
전선 > 공공인재법학과,162041-03,3,형사정책,최대호,수,13:30:00,16:30:00
전선 > 공공인재법학과,162501-01,3,캡스톤디자인(통일법제),장욱,목,12:30:00,16:30:00
전선 > 행정정보학과,172500-01,3,행정과NIE,홍성우,월,15:00:00,16:30:00
전선 > 행정정보학과,172500-01,3,행정과NIE,홍성우,목,15:00:00,16:30:00
전선 > 행정정보학과,172501-01,3,기초행정학,고대유,화,13:00:00,14:30:00
전선 > 행정정보학과,172501-01,3,기초행정학,고대유,수,13:00:00,14:30:00
전선 > 행정정보학과,175025-01,3,인사행정관리,이규민,수,14:30:00,17:30:00
전선 > 행정정보학과,172003-01,3,계량행정및실습,고대유,월,14:30:00,16:30:00
전선 > 행정정보학과,172003-01,3,계량행정및실습,고대유,금,13:30:00,14:30:00
전선 > 행정정보학과,175011-01,3,공공갈등및협상론,홍성우,화,13:00:00,14:30:00
전선 > 행정정보학과,175011-01,3,공공갈등및협상론,홍성우,목,13:00:00,14:30:00
전필 > 행정정보학과,175026-01,3,재무행정관리,김정완,월,10:00:00,11:30:00
전필 > 행정정보학과,175026-01,3,재무행정관리,김정완,수,10:00:00,11:30:00
전필 > 행정정보학과,175026-02,3,재무행정관리,김정완,화,18:25:00,20:55:00
전선 > 행정정보학과,175027-01,3,사업분석평가,유정모,수,14:30:00,17:30:00
전선 > 행정정보학과,175040-01,3,도시관리론,홍성우,월,11:30:00,14:30:00
전선 > 행정정보학과,172021-01,3,지방자치론,김종래,월,10:00:00,11:30:00
전선 > 행정정보학과,172021-01,3,지방자치론,김종래,목,10:00:00,11:30:00
전선 > 행정정보학과,174047-01,3,행정마케팅론,이규민,수,11:30:00,14:30:00
전선 > 행정정보학과,175009-01,3,문화예술정책론,김은경,화,09:30:00,12:30:00
전선 > 행정정보학과,175034-01,3,비정형빅데이터분석,고대유,수,14:30:00,16:30:00
전선 > 행정정보학과,175034-01,3,비정형빅데이터분석,고대유,금,14:30:00,15:30:00
전선 > 행정정보학과,175044-01,3,기획이론과기법,김종래,목,13:30:00,16:30:00
전선 > 행정정보학과,175003-01,3,한국정치행정론,김정완,화,14:30:00,16:00:00
전선 > 행정정보학과,175003-01,3,한국정치행정론,김정완,목,14:30:00,16:00:00
전선 > 행정정보학과,175033-01,3,정형빅데이터분석,주영종,월,13:30:00,16:30:00
전선 > 사회복지학과,191001-01,3,사회복지학개론,안치민,수,16:00:00,17:30:00
전선 > 사회복지학과,191001-01,3,사회복지학개론,안치민,목,13:00:00,14:30:00
전선 > 사회복지학과,191002-01,3,사회문제론,안치민,화,13:00:00,14:30:00
전선 > 사회복지학과,191002-01,3,사회문제론,안치민,수,13:00:00,14:30:00
전선 > 사회복지학과,191003-01,3,인간행동과사회환경,김소희,화,11:30:00,13:00:00
전선 > 사회복지학과,191003-01,3,인간행동과사회환경,김소희,목,11:30:00,13:00:00
전선 > 사회복지학과,191003-02,3,인간행동과사회환경,김소희,화,14:30:00,16:00:00
전선 > 사회복지학과,191003-02,3,인간행동과사회환경,김소희,목,14:30:00,16:00:00
전선 > 사회복지학과,192041-01,3,자원봉사론,배종필,월,13:30:00,17:30:00
전선 > 사회복지학과,192004-01,3,사회복지행정론,정명희,월,09:30:00,12:30:00
전선 > 사회복지학과,192004-02,3,사회복지행정론,정명희,월,13:30:00,16:30:00
전선 > 사회복지학과,192008-01,3,노인복지론,배종필,수,13:00:00,14:30:00
전선 > 사회복지학과,192008-01,3,노인복지론,배종필,목,11:30:00,13:00:00
전선 > 사회복지학과,192008-02,3,노인복지론,배종필,수,14:30:00,16:00:00
전선 > 사회복지학과,192008-02,3,노인복지론,배종필,목,13:00:00,14:30:00
전선 > 사회복지학과,192012-01,3,사회보장론,안치민,화,16:00:00,17:30:00
전선 > 사회복지학과,192012-01,3,사회보장론,안치민,목,16:00:00,17:30:00
전선 > 사회복지학과,192030-01,3,사회복지실천론,이수비,화,10:00:00,11:30:00
전선 > 사회복지학과,192030-01,3,사회복지실천론,이수비,수,10:00:00,11:30:00
전선 > 사회복지학과,192030-02,3,사회복지실천론,이수비,수,11:30:00,13:00:00
전선 > 사회복지학과,192030-02,3,사회복지실천론,이수비,목,14:30:00,16:00:00
전선 > 사회복지학과,192039-01,3,아동복지론,유미선,금,09:30:00,12:30:00
전선 > 사회복지학과,192032-01,3,지역사회복지론,김소희,월,11:30:00,13:00:00
전선 > 사회복지학과,192032-01,3,지역사회복지론,김소희,화,10:00:00,11:30:00
전선 > 사회복지학과,192032-02,3,지역사회복지론,김소희,월,14:30:00,16:00:00
전선 > 사회복지학과,192032-02,3,지역사회복지론,김소희,수,10:00:00,11:30:00
전선 > 사회복지학과,192035-01,3,사회복지현장실습I,김소희,수,11:30:00,15:30:00
전선 > 사회복지학과,192035-02,3,사회복지현장실습I,이수비,금,09:30:00,13:30:00
전선 > 사회복지학과,194014-01,3,사회복지자료분석론,이수비,화,11:30:00,15:30:00
전선 > 사회복지학과,194014-02,3,사회복지자료분석론,이수비,목,10:30:00,14:30:00
전선 > 사회복지학과,195010-01,3,캡스톤디자인(사회복지),유미선,금,13:30:00,17:30:00
전선 > 사회복지학과,195012-01,3,가족상담및가족치료,유지희,목,09:30:00,12:30:00
전선 > 사회복지학과,195013-01,3,의료사회복지론,유지희,목,13:30:00,16:30:00
전선 > 아동학과,191005-01,3,영유아발달,김영희,월,11:30:00,13:30:00
전선 > 아동학과,191005-01,3,영유아발달,김영희,목,13:30:00,14:30:00
전선 > 아동학과,235013-01,3,아동권리와복지,이혜원,월,10:00:00,11:30:00
전선 > 아동학과,235013-01,3,아동권리와복지,이혜원,목,11:30:00,13:00:00
전선 > 아동학과,235013-02,3,아동권리와복지,신수아,월,10:00:00,13:00:00
전선 > 아동학과,235016-01,3,아동상담론,김영희,월,13:30:00,14:30:00
전선 > 아동학과,235016-01,3,아동상담론,김영희,화,11:30:00,13:30:00
전선 > 아동학과,235016-02,3,아동상담론,손지향,목,14:30:00,17:30:00
전선 > 아동학과,235035-01,3,아동문학치료,최경,금,09:30:00,13:30:00
전선 > 아동학과,191006-01,3,언어지도,최경,화,10:30:00,14:30:00
전선 > 아동학과,234027-01,3,가정생활교육,김세라,월,09:30:00,12:30:00
전선 > 아동학과,234027-02,3,가정생활교육,신지현,화,14:00:00,17:00:00
전선 > 아동학과,232502-01,3,캡스톤디자인(아동),김영희,수,11:30:00,15:30:00
전선 > 아동학과,235012-01,3,보육교사인성론,최경,수,10:00:00,11:30:00
전선 > 아동학과,235012-01,3,보육교사인성론,최경,목,11:30:00,13:00:00
전선 > 아동학과,235012-02,3,보육교사인성론,신수아,월,14:00:00,17:00:00
전선 > 아동학과,235029-01,3,영유아사회정서지도,김세라,월,13:30:00,16:30:00
전선 > 아동학과,235029-02,3,영유아사회정서지도,김형연,수,10:00:00,13:00:00
전선 > 아동학과,235030-01,3,아동안전관리,이혜원,화,10:00:00,11:30:00
전선 > 아동학과,235030-01,3,아동안전관리,이혜원,목,10:00:00,11:30:00
전선 > 아동학과,235030-02,3,아동안전관리,신지현,화,10:00:00,13:00:00
전선 > 아동학과,235031-01,3,어린이집운영관리,이혜원,월,11:30:00,13:00:00
전선 > 아동학과,235031-01,3,어린이집운영관리,이혜원,금,10:00:00,11:30:00
전선 > 미디어커뮤니케이션학과,215001-01,3,신문과저널리즘,이용준,화,14:30:00,16:00:00
전선 > 미디어커뮤니케이션학과,215001-01,3,신문과저널리즘,이용준,목,11:30:00,13:00:00
전선 > 미디어커뮤니케이션학과,215006-01,3,마케팅커뮤니케이션,김태양,수,14:30:00,17:30:00
전선 > 미디어커뮤니케이션학과,215006-02,3,마케팅커뮤니케이션,신문강사1,월,13:00:00,14:30:00
전선 > 미디어커뮤니케이션학과,215006-02,3,마케팅커뮤니케이션,신문강사1,수,11:30:00,13:00:00
전선 > 미디어커뮤니케이션학과,215029-01,3,영상콘텐츠제작,김연성,금,10:30:00,14:30:00
전선 > 미디어커뮤니케이션학과,215029-02,3,영상콘텐츠제작,김연성,금,14:30:00,18:25:00
전선 > 미디어커뮤니케이션학과,232500-01,3,미디어커뮤니케이션입문,신문강사1,월,14:30:00,16:00:00
전선 > 미디어커뮤니케이션학과,232500-01,3,미디어커뮤니케이션입문,신문강사1,수,13:00:00,14:30:00
전선 > 미디어커뮤니케이션학과,214014-01,3,잡지콘텐츠론,이용준,수,15:00:00,16:30:00
전선 > 미디어커뮤니케이션학과,214014-01,3,잡지콘텐츠론,이용준,금,11:30:00,13:00:00
전선 > 미디어커뮤니케이션학과,214015-01,3,소셜미디어,이정훈,화,11:30:00,13:00:00
전선 > 미디어커뮤니케이션학과,214015-01,3,소셜미디어,이정훈,금,13:00:00,14:30:00
전선 > 미디어커뮤니케이션학과,214016-01,3,뉴스_취재와리포트,이정훈,월,10:00:00,11:30:00
전선 > 미디어커뮤니케이션학과,214016-01,3,뉴스_취재와리포트,이정훈,목,11:30:00,13:00:00
전필 > 미디어커뮤니케이션학과,215007-01,3,미디어커뮤니케이션이론,조수선,월,11:30:00,13:00:00
전필 > 미디어커뮤니케이션학과,215007-01,3,미디어커뮤니케이션이론,조수선,화,14:30:00,16:00:00
전필 > 미디어커뮤니케이션학과,215007-02,3,미디어커뮤니케이션이론,조수선,월,14:30:00,16:00:00
전필 > 미디어커뮤니케이션학과,215007-02,3,미디어커뮤니케이션이론,조수선,금,10:00:00,11:30:00
전선 > 미디어커뮤니케이션학과,215009-01,3,브랜드커뮤니케이션,조재현,화,10:00:00,11:30:00
전선 > 미디어커뮤니케이션학과,215009-01,3,브랜드커뮤니케이션,조재현,수,10:00:00,11:30:00
전선 > 미디어커뮤니케이션학과,215009-02,3,브랜드커뮤니케이션,조재현,화,13:00:00,14:30:00
전선 > 미디어커뮤니케이션학과,215009-02,3,브랜드커뮤니케이션,조재현,수,13:00:00,14:30:00
전선 > 미디어커뮤니케이션학과,212160-01,3,온라인저널리즘,이용준,수,13:00:00,14:30:00
전선 > 미디어커뮤니케이션학과,212160-01,3,온라인저널리즘,이용준,금,13:00:00,14:30:00
전선 > 미디어커뮤니케이션학과,212176-01,3,여론과캠페인,이정훈,월,13:00:00,14:30:00
전선 > 미디어커뮤니케이션학과,212176-01,3,여론과캠페인,이정훈,목,13:00:00,14:30:00
전선 > 미디어커뮤니케이션학과,215011-01,3,글로벌마케팅커뮤니케이션,조재현,월,10:00:00,11:30:00
전선 > 미디어커뮤니케이션학과,215011-01,3,글로벌마케팅커뮤니케이션,조재현,목,10:00:00,11:30:00
전선 > 미디어커뮤니케이션학과,215024-01,3,사물인터넷(IOT)콘텐츠제작,이예지,월,14:30:00,18:25:00
전선 > 미디어커뮤니케이션학과,212165-01,3,미디어교육,조수선,화,11:30:00,13:00:00
전선 > 미디어커뮤니케이션학과,212165-01,3,미디어교육,조수선,목,11:30:00,13:00:00
전선 > 미디어커뮤니케이션학과,215025-01,3,캡스톤디자인(미디어커뮤니케이션),이예지,월,10:30:00,14:30:00
전선 > 문헌정보학과,221004-01,3,문헌정보학개론,장인호,수,14:30:00,17:30:00
전선 > 문헌정보학과,222003-01,3,도서관문화사,유부현,화,09:30:00,11:00:00
전선 > 문헌정보학과,222003-01,3,도서관문화사,유부현,목,09:30:00,11:00:00
전선 > 문헌정보학과,222080-01,3,독서교육론,심효정,화,14:30:00,16:00:00
전선 > 문헌정보학과,222080-01,3,독서교육론,심효정,목,13:00:00,14:30:00
전선 > 문헌정보학과,222500-01,3,정보학의이해,송민선,월,13:00:00,14:30:00
전선 > 문헌정보학과,222500-01,3,정보학의이해,송민선,목,14:30:00,16:00:00
전필 > 문헌정보학과,221006-01,3,목록편성론,윤현수,화,14:30:00,16:00:00
전필 > 문헌정보학과,221006-01,3,목록편성론,윤현수,수,16:00:00,17:30:00
전필 > 문헌정보학과,221006-02,3,목록편성론,윤현수,화,16:00:00,17:30:00
전필 > 문헌정보학과,221006-02,3,목록편성론,윤현수,수,14:30:00,16:00:00
전선 > 문헌정보학과,222010-01,3,고전자료강독,유부현,월,13:00:00,14:30:00
전선 > 문헌정보학과,222010-01,3,고전자료강독,유부현,화,13:00:00,14:30:00
전선 > 문헌정보학과,222021-01,3,정보검색론,송민선,월,10:00:00,11:30:00
전선 > 문헌정보학과,222021-01,3,정보검색론,송민선,수,13:00:00,14:30:00
전선 > 문헌정보학과,225012-01,3,저작권,이정호,목,14:30:00,17:30:00
전선 > 문헌정보학과,222024-01,3,장서개발론,심효정,수,13:00:00,14:30:00
전선 > 문헌정보학과,222024-01,3,장서개발론,심효정,목,11:30:00,13:00:00
전선 > 문헌정보학과,222042-01,3,고서정리법,유부현,월,09:30:00,11:00:00
전선 > 문헌정보학과,222042-01,3,고서정리법,유부현,금,09:30:00,11:00:00
전선 > 문헌정보학과,222502-01,3,데이터분석과시각화,송민선,수,10:00:00,11:30:00
전선 > 문헌정보학과,222502-01,3,데이터분석과시각화,송민선,목,10:00:00,11:30:00
전선 > 문헌정보학과,225015-01,3,정보봉사론,최지영,월,11:30:00,14:30:00
전선 > 문헌정보학과,225023-01,3,사서윤리,심효정,화,11:30:00,13:00:00
전선 > 문헌정보학과,225023-01,3,사서윤리,심효정,금,10:00:00,11:30:00
전선 > 문헌정보학과,225027-01,3,캡스톤디자인(학술데이터분석),송민선,화,13:30:00,17:30:00
전선 > 의생명과학과,742500-01,3,의생명과학입문,홍승택,월,16:30:00,17:30:00
전선 > 의생명과학과,742500-01,3,의생명과학입문,홍승택,금,09:30:00,11:30:00
전선 > 의생명과학과,742501-01,3,이공학을위한화학의기초,홍승택,월,13:00:00,14:30:00
전선 > 의생명과학과,742501-01,3,이공학을위한화학의기초,홍승택,화,14:30:00,16:00:00
전선 > 의생명과학과,744028-01,3,약용식물형태학및실험,백원기,화,16:30:00,18:25:00
전선 > 의생명과학과,744028-01,3,약용식물형태학및실험,백원기,금,11:30:00,13:30:00
전선 > 의생명과학과,734013-01,3,동물다양성과분자계통학및실험,배윤환,화,12:30:00,14:30:00
전선 > 의생명과학과,734013-01,3,동물다양성과분자계통학및실험,배윤환,수,12:30:00,14:30:00
전선 > 의생명과학과,734019-01,3,물환경과학,김용재,화,15:00:00,16:30:00
전선 > 의생명과학과,734019-01,3,물환경과학,김용재,수,15:00:00,16:30:00
전선 > 의생명과학과,734021-01,3,항생물질학,김호,월,13:00:00,14:30:00
전선 > 의생명과학과,734021-01,3,항생물질학,김호,금,13:00:00,14:30:00
전선 > 의생명과학과,741106-01,3,식물생리학및실험,김용재,월,14:30:00,16:30:00
전선 > 의생명과학과,741106-01,3,식물생리학및실험,김용재,수,09:30:00,11:30:00
전선 > 의생명과학과,742096-01,3,식물사회학,백원기,수,12:30:00,14:30:00
전선 > 의생명과학과,742096-01,3,식물사회학,백원기,목,15:30:00,16:30:00
전선 > 의생명과학과,742107-01,3,생태복원학,김용재,화,09:30:00,11:30:00
전선 > 의생명과학과,742107-01,3,생태복원학,김용재,목,09:30:00,10:30:00
전선 > 의생명과학과,744016-01,3,유전공학및실험,김혜정,목,11:30:00,15:30:00
전선 > 의생명과학과,744033-01,3,의학보건통계학,배윤환,화,15:00:00,16:30:00
전선 > 의생명과학과,744033-01,3,의학보건통계학,배윤환,수,15:00:00,16:30:00
전선 > 의생명과학과,744034-01,3,캡스톤디자인(인체생리학및실험),김호,월,09:30:00,11:30:00
전선 > 의생명과학과,744034-01,3,캡스톤디자인(인체생리학및실험),김호,화,12:30:00,14:30:00
전선 > 의생명과학과,742108-01,3,곤충과산업,배윤환,월,17:00:00,18:25:00
전선 > 의생명과학과,742108-01,3,곤충과산업,배윤환,금,17:00:00,18:25:00
전선 > 의생명과학과,744035-01,3,줄기세포생물학,김호,목,13:30:00,16:30:00
전기 > 간호학과,771006-01,2,성장과발달,김수미,월,09:30:00,11:30:00
전기 > 간호학과,771006-02,2,성장과발달,김수미,월,11:30:00,13:30:00
전필 > 간호학과,771083-01,1,간호용어,이정실,수,10:30:00,11:30:00
전필 > 간호학과,771083-02,1,간호용어,이정실,수,09:30:00,10:30:00
전기 > 간호학과,772500-01,2,해부생리학Ⅰ,김미리,화,14:30:00,16:30:00
전기 > 간호학과,772500-02,2,해부생리학Ⅰ,김미리,화,12:30:00,14:30:00
전기 > 간호학과,771017-01,2,병태생리학,강정희,수,12:30:00,14:30:00
전기 > 간호학과,771017-02,2,병태생리학,강정희,수,14:30:00,16:30:00
전기 > 간호학과,771018-01,2,약리학,오영경,화,11:30:00,13:30:00
전기 > 간호학과,771018-02,2,약리학,오영경,화,09:30:00,11:30:00
전필 > 간호학과,771022-01,2,성인간호학1,이정실,월,12:30:00,14:30:00
전필 > 간호학과,771022-02,2,성인간호학1,이정실,월,14:30:00,16:30:00
전필 > 간호학과,771023-01,2,아동간호학1,홍정민,월,14:30:00,16:30:00
전필 > 간호학과,771023-02,2,아동간호학1,홍정민,월,12:30:00,14:30:00
전선 > 간호학과,771079-01,1,진단적검사와간호,강순남,목,12:00:00,13:00:00
전필 > 간호학과,771086-01,2,기본간호학Ⅱ,구민경,화,09:30:00,11:30:00
전필 > 간호학과,771086-02,2,기본간호학Ⅱ,장경민,월,09:30:00,11:30:00
전필 > 간호학과,771087-01,1,기본간호학실습Ⅱ,구민경,화,11:30:00,13:30:00
전필 > 간호학과,771087-02,1,기본간호학실습Ⅱ,오수일,수,09:30:00,11:30:00
전필 > 간호학과,771087-03,1,기본간호학실습Ⅱ,오수일,수,11:30:00,13:30:00
전필 > 간호학과,771087-04,1,기본간호학실습Ⅱ,구민경,금,09:30:00,11:30:00
전필 > 간호학과,771087-05,1,기본간호학실습Ⅱ,장경민,금,11:30:00,13:30:00
전선 > 간호학과,771088-01,2,건강사정,오수일,목,09:30:00,11:30:00
전필 > 간호학과,771036-01,2,성인간호학3,이정실,수,11:30:00,13:30:00
전필 > 간호학과,771036-02,2,성인간호학3,장경민,수,14:30:00,16:30:00
전필 > 간호학과,771037-01,2,여성건강간호학2,김성희,수,09:30:00,11:30:00
전필 > 간호학과,771037-02,2,여성건강간호학2,김성희,화,09:30:00,11:30:00
전필 > 간호학과,771038-01,1,아동간호학3,홍정민,화,11:30:00,12:30:00
전필 > 간호학과,771038-02,1,아동간호학3,홍정민,목,11:30:00,12:30:00
전필 > 간호학과,771039-01,2,지역사회간호학1,류현숙,월,09:30:00,11:30:00
전필 > 간호학과,771039-02,2,지역사회간호학1,류현숙,목,09:30:00,11:30:00
전필 > 간호학과,771040-01,2,정신간호학2,김재희,화,09:30:00,11:30:00
